1761026403,0000000800000040,3248354092523,3160,1023
1761026405,0000002000000002,3248369531557,3160,1024
1761026408,0000000100000040,3248408405403,3160,1025
1761026410,0000004000000080,3248424532245,3160,1026
1761026411,0000001000000002,3248429644430,3160,1027
1761026411,0000008000000080,3248435523134,3160,1028
1761026412,0000000200000002,3248447761267,3160,1029
1761026416,0000000800000008,3248479120107,3160,1030
1761026421,0000002000000008,3248529923964,3160,1031
1761026422,0000008000000004,3248548950405,3160,1032
1761026423,0000002000000080,3248550165637,3160,1033
1761026425,0000000400000020,3248575628853,3159,1034
1761026426,0000000400000010,3248579188155,3159,1035
1761026426,0000000200000002,3248581869752,3160,1036
1761026427,0000002000000010,3248592978996,3160,1037
1761026427,0000004000000001,3248594535945,3159,1038
1761026430,0000000100000010,3248624248730,3159,1039
1761026431,0000004000000008,3248635665956,3160,1040
1761026431,0000000100000004,3248638944228,3160,1041
1761026432,0000008000000010,3248643529476,3160,1042
1761026434,0000002000000010,3248661811023,3160,1043
1761026434,0000001000000080,3248666451357,3160,1044
1761026434,0000000100000004,3248668521682,3160,1045
1761026436,0000008000000001,3248688699055,3160,1046
1761026439,0000000400000080,3248715019843,3160,1047
1761026440,000000a000000080,3248720992221,3160,1048
1761026442,0000002000000001,3248739499086,3160,1049
1761026443,0000004000000008,3248758823287,3161,1050
1761026444,0000000200000020,3248758978904,3161,1051
1761026444,0000004000000020,3248765047119,3159,1052
1761026444,000000c000000080,3248768850662,3161,1053
1761026445,0000000100000002,3248772472810,3161,1054
1761026446,0000008000000080,3248782347290,3160,1055
1761026446,0000002000000008,3248782464947,3160,1056
1761026448,0000000200000040,3248802845571,3161,1057
1761026451,0000000200000008,3248831013036,3160,1058
1761026452,0000000400000010,3248841382864,3160,1059
1761026458,0000000800000040,3248906836133,3160,1060
1761026459,0000000100000001,3248914437015,3161,1061
1761026459,0000000100000080,3248918734543,3160,1062
1761026461,0000000400000002,3248933464164,3161,1063
1761026463,0000001000000004,3248956558211,3160,1064
1761026464,0000000800000010,3248967750872,3161,1065
1761026464,0000000100000002,3248968712502,3159,1066
1761026465,0000000200000002,3248972360894,3160,1067
1761026465,0000008000000008,3248972624708,3160,1068
1761026465,0000000100000020,2699218113932,3160,1069
1761026465,0000001000000080,3248976031898,3160,1070
1761026467,0000000100000001,3248989375073,3160,1071
1761026468,0000000800000001,3249000873982,3159,1072
1761026468,0000001000000040,3249001783365,3160,1073
1761026470,0000008000000008,3249028702004,3161,1074
1761026471,0000004000000004,3249031546785,3160,1075
1761026471,0000004000000010,3249035950608,3160,1076
1761026472,0000008000000080,3249043294978,3161,1077
1761026473,0000008000000001,3249057384872,3160,1078
1761026473,0000000200000001,3249058128974,3160,1079
1761026476,0000000400000004,3249084753283,3160,1080
1761026478,0000001000000001,3249103315769,3160,1081
1761026478,0000004000000002,3249105312904,3160,1082
1761026478,0000000200000001,3249106931777,3160,1083
1761026480,0000008000000004,3249126526049,3160,1084
1761026481,0000000800000002,3249130027736,3161,1085
1761026481,0000008000000008,3249137642271,3161,1086
1761026483,0000000200000004,3249150495436,3161,1087
1761026484,0000000400000008,3249159491948,3160,1088
1761026486,0000000200000004,3249180677221,3161,1089
1761026490,0000008000000008,3249219801400,3160,1090
1761026490,0000004000000001,3249221800187,3160,1091
1761026490,0000001000000040,3249226313061,3161,1092
1761026491,0000000400000040,3249237478832,3160,1093
1761026492,0000001000000080,3249243479211,3160,1094
1761026492,0000000200000008,3249248061580,3161,1095
1761026496,0000008000000010,3249281470955,3159,1096
1761026496,0000002000000004,3249286930829,3160,1097
1761026498,0000000800000002,3249303513906,3160,1098
1761026499,0000008000000010,3249315933479,3161,1099
1761026502,0000004000000008,3249340846731,3160,1100
1761026503,000000c000000080,3249350231014,3160,1101
1761026504,0000002000000004,3249366968104,3160,1102
1761026506,00000080000000c0,3249384072661,3161,1103
1761026507,0000001000000001,3249389414997,3160,1104
1761026510,0000000400000002,3249425107884,3161,1105
1761026511,0000002000000010,3249429500056,3161,1106
1761026512,0000000100000040,3249448602715,3160,1107
1761026515,0000000400000080,3249477452165,3161,1108
1761026516,0000000200000004,3249482606158,3160,1109
1761026517,0000008000000040,3249490593894,3161,1110
1761026517,0000000800000001,3249495732485,3160,1111
1761026517,0000001000000020,3249497944477,3161,1112
1761026519,0000004000000080,3249510654538,3160,1113
1761026520,0000000200000002,3249526247158,3160,1114
1761026521,0000000400000080,3249531973154,3161,1115
1761026521,0000004000000010,3249534260534,3160,1116
1761026521,0000000800000080,3249535107944,3161,1117
1761026521,0000000200000004,3249538290664,3160,1118
1761026525,0000000200000001,3249575363379,3161,1119
1761026525,0000008000000080,3249577459792,3160,1120
1761026527,0000000800000080,3249590818560,3161,1121
1761026527,0000000400000004,3249593040505,3160,1122
1761026529,0000000100000080,3249615114121,3160,1123
1761026530,0000008000000004,3249619433310,3160,1124
1761026530,0000000800000002,3249619771194,3161,1125
1761026533,0000000200000080,3249652609657,3160,1126
1761026535,0000000800000008,3249669066265,3160,1127
1761026536,0000000100000040,3249681425448,3160,1128
1761026537,0000000200000080,3249697965858,3160,1129
1761026538,0000001000000001,3249702370619,3161,1130
1761026539,0000004000000080,3249712512636,3161,1131
1761026540,0000000800000004,3249719301432,3160,1132
1761026540,0000002000000040,3249722623426,3160,1133
1761026541,0000002000000080,3249735716015,3160,1134
1761026542,0000004000000080,3249746902921,3161,1135
1761026544,0000000100000040,3249765336377,3160,1136
1761026545,0000000100000080,3249772085886,3160,1137
1761026546,0000004000000010,3249784192541,3160,1138
1761026546,0000000800000002,3249787923294,3160,1139
1761026547,0000000800000002,3249796270570,3161,1140
1761026550,0000000400000040,3249827850246,3160,1141
1761026550,0000000200000010,3249828550641,3160,1142
1761026551,0000000200000010,3249829979104,3160,1143
1761026552,0000004000000008,3249844998979,3160,1144
1761026553,0000000200000008,3249849593848,3160,1145
1761026554,0000000100000008,3249861164294,3160,1146
1761026554,0000002000000001,3249867113759,3161,1147
1761026557,0000000200000008,3249889115737,3160,1148
1761026559,0000002000000020,638005838520,3160,1149
1761026560,0000008000000020,638005183408,3161,1150
1761026563,0000001000000002,3249950191423,3160,1151
1761026564,0000008000000001,3249965873219,3153,1152
