t,V_R
-0.0025,13.200000000000001
-0.0024980000000000002,13.200000000000001
-0.002496,13.200000000000001
-0.002494,13.200000000000001
-0.002492,12.8
-0.00249,12.8
-0.002488,12.8
-0.002486,12.8
-0.002484,12.4
-0.0024820000000000003,12.4
-0.00248,12.4
-0.002478,12.4
-0.002476,12.0
-0.002474,12.0
-0.0024720000000000002,12.0
-0.00247,12.0
-0.002468,11.600000000000001
-0.002466,11.600000000000001
-0.002464,11.600000000000001
-0.002462,11.200000000000001
-0.00246,11.200000000000001
-0.002458,11.200000000000001
-0.002456,11.200000000000001
-0.002454,11.200000000000001
-0.002452,10.8
-0.00245,10.8
-0.002448,10.8
-0.0024460000000000003,10.8
-0.002444,10.8
-0.002442,10.4
-0.00244,10.4
-0.002438,10.4
-0.0024360000000000002,10.4
-0.002434,10.0
-0.002432,10.0
-0.00243,10.0
-0.002428,10.0
-0.002426,10.0
-0.002424,9.600000000000001
-0.002422,9.600000000000001
-0.0024200000000000003,9.600000000000001
-0.002418,9.600000000000001
-0.002416,9.600000000000001
-0.002414,9.600000000000001
-0.002412,9.200000000000001
-0.0024100000000000002,9.200000000000001
-0.002408,9.200000000000001
-0.002406,9.200000000000001
-0.002404,9.200000000000001
-0.002402,9.200000000000001
-0.0024000000000000002,8.8
-0.002398,8.8
-0.002396,8.8
-0.002394,8.4
-0.002392,8.4
-0.00239,8.4
-0.002388,8.4
-0.002386,8.4
-0.002384,8.4
-0.002382,8.4
-0.00238,8.0
-0.002378,8.0
-0.002376,8.0
-0.0023740000000000002,8.0
-0.002372,8.0
-0.00237,7.6000000000000005
-0.002368,7.6000000000000005
-0.002366,7.6000000000000005
-0.002364,7.6000000000000005
-0.002362,7.6000000000000005
-0.00236,7.6000000000000005
-0.002358,7.2
-0.002356,7.2
-0.002354,7.2
-0.002352,7.2
-0.00235,7.2
-0.0023480000000000003,7.2
-0.002346,7.2
-0.002344,6.800000000000001
-0.002342,6.800000000000001
-0.00234,6.800000000000001
-0.0023380000000000002,6.800000000000001
-0.002336,6.800000000000001
-0.002334,6.800000000000001
-0.002332,6.4
-0.00233,6.4
-0.002328,6.4
-0.002326,6.4
-0.002324,6.4
-0.0023220000000000003,6.4
-0.00232,6.4
-0.002318,6.0
-0.002316,6.0
-0.002314,6.0
-0.0023120000000000003,6.0
-0.00231,6.0
-0.002308,6.0
-0.002306,6.0
-0.002304,6.0
-0.0023020000000000002,5.6000000000000005
-0.0023,5.6000000000000005
-0.002298,5.6000000000000005
-0.002296,5.6000000000000005
-0.002294,5.6000000000000005
-0.002292,5.6000000000000005
-0.00229,5.6000000000000005
-0.002288,5.6000000000000005
-0.002286,5.6000000000000005
-0.002284,5.2
-0.002282,5.2
-0.00228,5.2
-0.002278,5.2
-0.0022760000000000002,5.2
-0.002274,5.2
-0.002272,5.2
-0.00227,5.2
-0.002268,5.2
-0.0022660000000000002,4.800000000000001
-0.002264,4.800000000000001
-0.002262,4.800000000000001
-0.00226,4.800000000000001
-0.002258,4.800000000000001
-0.002256,4.800000000000001
-0.002254,4.800000000000001
-0.002252,4.800000000000001
-0.0022500000000000003,4.800000000000001
-0.002248,4.4
-0.002246,4.4
-0.002244,4.4
-0.002242,4.4
-0.0022400000000000002,4.4
-0.002238,4.4
-0.002236,4.4
-0.002234,4.4
-0.002232,4.4
-0.00223,4.0
-0.002228,4.0
-0.002226,4.0
-0.0022240000000000003,4.0
-0.002222,4.0
-0.00222,4.0
-0.002218,4.0
-0.002216,4.0
-0.002214,4.0
-0.002212,4.0
-0.00221,3.6
-0.002208,3.6
-0.002206,3.6
-0.0022040000000000002,3.6
-0.002202,3.6
-0.0022,3.6
-0.0021980000000000003,3.6
-0.002196,3.6
